Date,Time,Address,Zipcode,Category,ProblemType,PatrolDistrict,Substation,IncidentNumber,LAT,LON,ResponseDate,URL,Color,About,Year,Month
04/01/23, 1:03:56,500 COLUMBUS,78207,Other Calls,Patrol By,2130,CENTRAL,SAPD-2023-0445672,29.429977,-98.498964,1680329036000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:02:17 AM,8500 Culebra Rd,78251,Crimes Against Person Calls,Threats,5320,WEST,SAPD-2023-0445412,29.472924,-98.652663,1680325337000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,4
04/01/23,12:06:09 AM,600 Mc Dougal Ave,78223,Traffic Calls,Minor Accident,4210,EAST,SAPD-2023-0445437,29.381337,-98.440531,1680325569000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:00:08 AM,Perez St / Nw 20th St,78207,Traffic Calls,Traffic Violation,2360,CENTRAL,SAPD-2023-0445403,29.435176,-98.536596,1680325208000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:00:43 AM,4960-4998 Eisenhauer Rd,78218,Traffic Calls,Traffic Related,4340,EAST,SAPD-2023-0445406,29.496587,-98.392776,1680325243000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:05:07 AM,2600 Ne Loop 410,78218,Property Crime Calls,Burglary Vehicle,4360,EAST,SAPD-2023-0445431,29.514288,-98.412806,1680325507000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:02:43 AM,Us Hwy 281 N / Redland Rd,78258,Traffic Calls,Minor Accident,3160,NORTH,SAPD-2023-0445413,29.621654,-98.465117,1680325363000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:03:24 AM,Ih 35 S Sb / Us Hwy 90 W Wb,78204,Traffic Calls,Minor Accident,2340,CENTRAL,SAPD-2023-0445416,29.396221,-98.511285,1680325404000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:01:28 AM,500 Eleanor Ave,78209,Crimes Against Person Calls,Suspicious Vehicle,2230,CENTRAL,SAPD-2023-0445409,29.454697,-98.461808,1680325288000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,4
04/01/23,12:02:24 AM,4300 Thousand Oaks,78217,Other Calls,Disturbance,3240,NORTH,SAPD-2023-0445410,29.553558,-98.407373,1680325344000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:01:28 AM,500 Alta Sita,78237,Other Calls,DOA,5110,WEST,SAPD-2023-0445408,29.429794,-98.551192,1680325288000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:04:11 AM,Medical Dr / Wurzbach Rd,78229,Other Calls,Disturbance,7130,PRUE,SAPD-2023-0445421,29.510322,-98.58022,1680325451000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:03:04 AM,500 Billy Mitchell Blvd,78226,Other Calls,Disturbance,6310,SOUTH,SAPD-2023-0445415,29.38515,-98.564558,1680325384000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:04:46 AM,300-499 Groff,78237,Other Calls,Suspicious Person,5130,WEST,SAPD-2023-0445423,29.440176,-98.575875,1680325486000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:05:12 AM,Ih 10 E Eb / Martin Luther King Dr,78220,Traffic Calls,Traffic Related,4230,EAST,SAPD-2023-0445430,29.412994,-98.431745,1680325512000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:03:07 AM,300-440 N WW WHITE RD,78219,Traffic Calls,Traffic Related,4310,EAST,SAPD-2023-0445414,29.435792,-98.405514,1680325387000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:04:59 AM,600-639 E Woodlawn Ave,78212,Other Calls,Disturbance Family,2220,CENTRAL,SAPD-2023-0445428,29.452409,-98.484352,1680325499000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:05:04 AM,Roosevelt Ave / March Ave,78214,Traffic Calls,Major Accident,6260,SOUTH,SAPD-2023-0445427,29.347706,-98.481237,1680325504000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:04:29 AM,10300 Oasis Dr,78216,Other Calls,Disturbance,3350,NORTH,SAPD-2023-0445422,29.533018,-98.491125,1680325469000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:05:03 AM,Roosevelt Ave / March Ave,78214,Traffic Calls,Minor Accident,6260,SOUTH,SAPD-2023-0445429,29.347706,-98.481237,1680325503000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:05:52 AM,Barrington / Starcrest Dr,78217,Crimes Against Person Calls,Suspicious Vehicle,3370,NORTH,SAPD-2023-0445435,29.522571,-98.42286,1680325552000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,4
04/01/23,12:03:53 AM,Ih 10 E Eb / Roland Ave,78210,Property Crime Calls,Panhandler,4210,EAST,SAPD-2023-0445419,29.402786,-98.443934,1680325433000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:06:11 AM,6000 De Zavala Rd,78249,Other Calls,Disturbance,7340,PRUE,SAPD-2023-0445436,29.563911,-98.603765,1680325571000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:06:16 AM,900 Vance Jackson,78201,Other Calls,Disturbance,5230,WEST,SAPD-2023-0445438,29.480788,-98.537097,1680325576000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:04:56 AM,AIRPORT BLVD,78216,Traffic Calls,Traffic Related,SAT1,AIRPORT,SAPD-2023-0445425,29.525384,-98.476853,1680325496000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:07:31 AM,1200 S Presa St,78210,Property Crime Calls,Theft,2110,CENTRAL,SAPD-2023-0445440,29.408372,-98.484939,1680325651000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:05:41 AM,2900 Wood Cir,78251,Property Crime Calls,Burglary in Progress,5320,WEST,SAPD-2023-0445433,29.470056,-98.655863,1680325541000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:07:54 AM,6500 Encore Oaks,78245,Other Calls,SAPD Emergency Call,NOT SAPD BEX,SAPD OUTSIDE AREA,SAPD-2023-0445443,29.367263,-98.755872,1680325674000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:07:13 AM,3400 Roosevelt Ave,78214,Other Calls,Disturbance,6260,SOUTH,SAPD-2023-0445439,29.357971,-98.481266,1680325633000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:09:34 AM,100 Frances Jean,78223,Property Crime Calls,Burglary in Progress,4220,EAST,SAPD-2023-0445450,29.382431,-98.461806,1680325774000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:07:51 AM,1200 White Pine Dr,78232,Other Calls,Missing Person/Runaway,7240,PRUE,SAPD-2023-0445444,29.58564,-98.511865,1680325671000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:09:28 AM,8800 Angel Valley Dr,78227,Other Calls,Disturbance Loud Music,5340,WEST,SAPD-2023-0445451,29.415452,-98.659523,1680325768000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:09:22 AM,1900 Sw Military Dr,78221,Property Crime Calls,Burglary Vehicle,6150,SOUTH,SAPD-2023-0445457,29.355281,-98.52372,1680325762000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:10:31 AM,4900 Woodstone,78230,Property Crime Calls,Burglary in Progress,7230,PRUE,SAPD-2023-0445456,29.55426,-98.582019,1680325831000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:09:07 AM,1107-1113 Probandt St,78204,Other Calls,Welfare Check,6210,SOUTH,SAPD-2023-0445447,29.395257,-98.498342,1680325747000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:12:54 AM,Patron / Poteet Jourdanton Fwy,78224,Other Calls,Disturbance Family,6140,SOUTH,SAPD-2023-0445471,29.338442,-98.550576,1680325974000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:12:57 AM,1800 Rogers Rd,78251,Traffic Calls,Minor Accident,5350,WEST,SAPD-2023-0445467,29.451465,-98.678705,1680325977000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:09:46 AM,23500 Wilderness Oak,78258,Crimes Against Person Calls,Suspicious Vehicle,3170,NORTH,SAPD-2023-0445452,29.659451,-98.500438,1680325786000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,4
04/01/23,12:10:00 AM,100 Covington Rd,78220,Other Calls,Missing Person/Runaway,4230,EAST,SAPD-2023-0445453,29.400858,-98.416789,1680325800000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:09:35 AM,2300 WEST AVE,78201,Traffic Calls,Officer Traffic Stop,2250,CENTRAL,SAPD-2023-0445448,29.482221,-98.525987,1680325775000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:11:56 AM,Losoya / E Commerce St,78205,Other Calls,Disturbance,2110,CENTRAL,SAPD-2023-0445460,29.423724,-98.48774,1680325916000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:12:48 AM,400 E Magnolia Ave,78212,Traffic Calls,Minor Accident,2220,CENTRAL,SAPD-2023-0445468,29.454434,-98.489345,1680325968000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:12:24 AM,N Hackberry St / Dawson St,78202,Other Calls,Suspicious Person,4110,EAST,SAPD-2023-0445466,29.426333,-98.473255,1680325944000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:12:15 AM,100 Fordham,78228,Other Calls,Suspicious Person,5220,WEST,SAPD-2023-0445463,29.454605,-98.558023,1680325935000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:12:16 AM,100 Gifford,78211,Other Calls,Disturbance Loud Music,6320,SOUTH,SAPD-2023-0445461,29.367594,-98.548933,1680325936000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:15:34 AM,7800 Fredericksburg Rd,78229-3418,Crimes Against Person Calls,Assault In Progress,7110,PRUE,SAPD-2023-0445478,29.510642,-98.566472,1680326134000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,4
04/01/23,12:17:29 AM,8701-8999 Ih 35 N Sb,78218,Traffic Calls,Minor Accident,4330,EAST,SAPD-2023-0445491,29.518627,-98.395633,1680326249000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:12:22 AM,14901-14999 RED ROBIN RD,78255,Traffic Calls,Traffic Related,7250,PRUE,SAPD-2023-0445462,29.58321,-98.640083,1680325942000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:12:31 AM,6211-6487 FM 78,78244,Property Crime Calls,Panhandler,4320,EAST,SAPD-2023-0445464,29.480094,-98.36127,1680325951000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:15:15 AM,Ih 35 N Sb / Rittiman Rd,78218,Traffic Calls,Major Accident,4350,EAST,SAPD-2023-0445477,29.484064,-98.403298,1680326115000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:14:10 AM,900-1099 E Southcross Blvd,78214,Other Calls,Welfare Check,6220,SOUTH,SAPD-2023-0445472,29.373039,-98.481534,1680326050000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:15:09 AM,1400 Tampico St,78207,Other Calls,Disturbance,2330,CENTRAL,SAPD-2023-0445476,29.41476,-98.521463,1680326109000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:13:22 AM,2200-2208 NW LOOP 410 EB,78230,Traffic Calls,Traffic Related,2260,CENTRAL,SAPD-2023-0445469,29.515113,-98.529934,1680326002000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:14:51 AM,2900 Irwin Dr,78222,Traffic Calls,Traffic Related,4250,EAST,SAPD-2023-0445475,29.390673,-98.393924,1680326091000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:14:29 AM,7100 Heathers Field,78227,Property Crime Calls,Burglary in Progress,6360,SOUTH,SAPD-2023-0445474,29.370445,-98.63437,1680326069000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:16:52 AM,Ih 35 N Sb / Binz-engleman Rd,78219,Traffic Calls,Minor Accident,4310,EAST,SAPD-2023-0445485,29.456431,-98.413236,1680326212000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:14:24 AM,100 Bernice,78228,Other Calls,Miscellaneous,5130,WEST,SAPD-2023-0445473,29.442041,-98.57576,1680326064000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:18:06 AM,Ih 35 N Sb / Rittiman Rd,78218,Traffic Calls,Minor Accident,4350,EAST,SAPD-2023-0445500,29.484064,-98.403298,1680326286000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:17:37 AM,4200 Nw Loop 410,78229,Other Calls,Disturbance,7110,PRUE,SAPD-2023-0445494,29.490181,-98.566368,1680326257000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:17:26 AM,4601-4699 Ih 35 N Sb,78218,Traffic Calls,Abandoned Vehicle,4350,EAST,SAPD-2023-0445492,29.472737,-98.405006,1680326246000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:16:09 AM,1300 Rigsby Ave,78210,Other Calls,Disturbance,4210,EAST,SAPD-2023-0445480,29.40003,-98.447983,1680326169000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:16:46 AM,5300 Blk Ih 35 N Sb,78218,Traffic Calls,Major Accident,4350,EAST,SAPD-2023-0445483,29.480997,-98.403892,1680326206000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:16:37 AM,400 Porter St,78210,Other Calls,Disturbance Loud Music,4120,EAST,SAPD-2023-0445481,29.405909,-98.462737,1680326197000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:16:39 AM,1500 Silver Mountain Dr,78264,Other Calls,SAPD Non-Emergency Call,NOT SAPD BEX,SAPD OUTSIDE AREA,SAPD-2023-0445482,29.190834,-98.531415,1680326199000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:18:36 AM,2100 San Fernando St,78207,Other Calls,Patrol By,2330,CENTRAL,SAPD-2023-0445502,29.421357,-98.523425,1680326316000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:20:36 AM,Piano Place,78228-1108,Other Calls,Wanted Person,5260,WEST,SAPD-2023-0445514,29.487479,-98.580996,1680326436000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:17:13 AM,100 Covington Rd,78220,Other Calls,Missing Person/Runaway,4230,EAST,SAPD-2023-0445489,29.400858,-98.416789,1680326233000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:19:37 AM,4000 Blk Ih 35 N Sb,78219,Traffic Calls,Major Accident,4310,EAST,SAPD-2023-0445506,29.45427,-98.415087,1680326377000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:17:14 AM,2925-3099 WEST AVE,78201,Traffic Calls,Traffic Related,2250,CENTRAL,SAPD-2023-0445488,29.487594,-98.525976,1680326234000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:19:24 AM,4000 W Salinas,78207,Other Calls,Disturbance,2360,CENTRAL,SAPD-2023-0445505,29.432308,-98.541001,1680326364000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:17:48 AM,1700 Potosi St,78207,Other Calls,Disturbance Loud Music,2330,CENTRAL,SAPD-2023-0445496,29.414516,-98.530662,1680326268000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:20:06 AM,5500 Little Creek Dr,78242,Other Calls,Disturbance,6340,SOUTH,SAPD-2023-0445508,29.347301,-98.605627,1680326406000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:20:06 AM,George C Beach Ave / Ih 35 N Sb,78218,Traffic Calls,Minor Accident,4310,EAST,SAPD-2023-0445510,29.461581,-98.41061,1680326406000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:20:24 AM,11029-11138 Huebner Oaks,78230,Property Crime Calls,Burglary Vehicle,7230,PRUE,SAPD-2023-0445512,29.54908,-98.580426,1680326424000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:20:25 AM,4200 Brigadier Dr,78109,Other Calls,Disturbance,4310,EAST,SAPD-2023-0445511,29.467161,-98.271713,1680326425000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:21:07 AM,200 Dresden Dr,78213,Other Calls,Disturbance Loud Music,2250,CENTRAL,SAPD-2023-0445515,29.499125,-98.512437,1680326467000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:19:58 AM,4500 Monterey St,78237,Other Calls,Disturbance Neighbor,5110,WEST,SAPD-2023-0445507,29.42771,-98.552974,1680326398000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:20:19 AM,1900 Montana St,78203,Other Calls,Disturbance,4140,EAST,SAPD-2023-0445509,29.418721,-98.448937,1680326419000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:21:13 AM,4000 Medical Dr,78229,Other Calls,Disturbance,7120,PRUE,SAPD-2023-0445519,29.517975,-98.561203,1680326473000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:22:18 AM,700 Nw Loop 410,78216,Property Crime Calls,Theft of Vehicle,3320,NORTH,SAPD-2023-0445528,29.518512,-98.503739,1680326538000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:21:13 AM,600 Nw Loop 410,78216,Property Crime Calls,Burglary Vehicle,3320,NORTH,SAPD-2023-0445517,29.518611,-98.502778,1680326473000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:22:09 AM,Ih 35 N Sb / George C Beach Ave,78218,Traffic Calls,Major Accident,4310,EAST,SAPD-2023-0445523,29.461581,-98.41061,1680326529000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:21:21 AM,7300 Clear Water,78238,Property Crime Calls,Burglary,7330,PRUE,SAPD-2023-0445518,29.492407,-98.632719,1680326481000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:23:15 AM,15900 Chase Hill Blvd,78256,Other Calls,Disturbance,7250,PRUE,SAPD-2023-0445531,29.59614,-98.628886,1680326595000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:21:37 AM,10300 Wetmore Rd,78216,Traffic Calls,Abandoned Vehicle,3350,NORTH,SAPD-2023-0445520,29.531832,-98.456475,1680326497000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:25:08 AM,10000 Sahara Dr,78216,Other Calls,Disturbance,3110,NORTH,SAPD-2023-0445535,29.531829,-98.497675,1680326708000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:29:28 AM,100 Cass Ave,78204,Other Calls,Missing Person/Runaway,2150,CENTRAL,SAPD-2023-0445550,29.399931,-98.504922,1680326968000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:22:54 AM,100 Taos Valley,78245,Other Calls,Disturbance Family,5330,WEST,SAPD-2023-0445529,29.437343,-98.670064,1680326574000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:21:10 AM,I0 10 W NB,78201,Traffic Calls,Traffic Related,NOT SAPD BEX - 5,SAPD OUTSIDE AREA,SAPD-2023-0445516,29.490176,-98.545883,1680326470000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:23:32 AM,Nw Loop 410 Eb / Vance Jackson Rd,78230,Traffic Calls,Traffic Related,2260,CENTRAL,SAPD-2023-0445532,29.511523,-98.535118,1680326612000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:21:55 AM,LOOP 1604 W NB,78249,Traffic Calls,Traffic Related,7250,PRUE,SAPD-2023-0445522,29.583196,-98.639285,1680326515000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:24:26 AM,200 W Sunset Rd,78209,Crimes Against Person Calls,Lewd Conduct,3330,NORTH,SAPD-2023-0445533,29.506479,-98.46965,1680326666000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,4
04/01/23,12:27:13 AM,7800 Richard Frank,78240,Other Calls,Welfare Check,7320,PRUE,SAPD-2023-0445540,29.516539,-98.620079,1680326833000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:24:43 AM,2300 W Magnolia Ave,78201,Other Calls,Disturbance Family,5210,WEST,SAPD-2023-0445534,29.456997,-98.537924,1680326683000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:28:12 AM,1100 Wyoming St,78203,Other Calls,Assist the Public,4120,EAST,SAPD-2023-0445542,29.417221,-98.47164,1680326892000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:25:19 AM,W0 IH 10 E OFRP ROLAND AVE,78220,Traffic Calls,Officer Traffic Stop,4160,EAST,SAPD-2023-0445536,29.4047,-98.441822,1680326719000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:28:35 AM,400 Park Field,78227,Property Crime Calls,Burglary,5150,WEST,SAPD-2023-0445545,29.430165,-98.620767,1680326915000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:28:47 AM,10500 Nacogdoches Rd,78217,Other Calls,Suspicious Person,3360,NORTH,SAPD-2023-0445547,29.535351,-98.427298,1680326927000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:27:03 AM,1300 W Mulberry Ave,78201,Other Calls,Disturbance Loud Music,5240,WEST,SAPD-2023-0445539,29.456654,-98.516296,1680326823000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:26:10 AM,1300 CALLAGHAN RD,78228,Traffic Calls,Officer Traffic Stop,5270,WEST,SAPD-2023-0445537,29.448614,-98.60267,1680326770000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:31:14 AM,200 Royston Ave,78225,Other Calls,Disturbance,6110,SOUTH,SAPD-2023-0445553,29.386603,-98.526277,1680327074000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:26:38 AM,8500 Culebra Rd,78251,Crimes Against Person Calls,Threats,5320,WEST,SAPD-2023-0445538,29.472924,-98.652663,1680326798000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,4
04/01/23,12:28:29 AM,7400 San Pedro Ave,78216,Property Crime Calls,Burglary Vehicle,3320,NORTH,SAPD-2023-0445546,29.517502,-98.499692,1680326909000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:29:30 AM,N Loop 1604 W Wb / Vance Jackson Rd,78249,Traffic Calls,Traffic Related,7230,PRUE,SAPD-2023-0445548,29.591981,-98.589421,1680326970000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:28:24 AM,5700 Nw Loop 410,78238,Property Crime Calls,Burglary Vehicle In Progress,5270,WEST,SAPD-2023-0445544,29.480488,-98.604319,1680326904000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:31:18 AM,4500 N Loop 1604 W,78249,Property Crime Calls,Burglary Vehicle,7260,PRUE,SAPD-2023-0445555,29.595411,-98.573656,1680327078000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,4
04/01/23,12:27:59 AM,11000 Chatham Ct,78109,Other Calls,Disturbance Loud Music,4310,EAST,SAPD-2023-0445541,29.457995,-98.269108,1680326879000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:30:01 AM,N Loop 1604 W Wb / Vance Jackson Rd,78249,Traffic Calls,Traffic Related,7230,PRUE,SAPD-2023-0445552,29.591981,-98.589421,1680327001000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:28:29 AM,7953-7999 IH 10 W NB,78230,Traffic Calls,Traffic Related,7210,PRUE,SAPD-2023-0445543,29.512646,-98.552585,1680326909000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
04/01/23,12:31:28 AM,1100 Paso Hondo St,78202,Other Calls,Disturbance,4140,EAST,SAPD-2023-0445557,29.42114,-98.458501,1680327088000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,4
04/01/23,12:30:37 AM,N Loop 1604 W / Lockhill-selma Rd,78249,Traffic Calls,Traffic Related,7230,PRUE,SAPD-2023-0445551,29.593256,-98.577304,1680327037000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,4
