Date,Time,Address,Zipcode,Category,ProblemType,PatrolDistrict,Substation,IncidentNumber,LAT,LON,ResponseDate,URL,Color,About,Year,Month
05/01/23,12:00:00 AM,500 S FRIO ST,78207,Other Calls,Property Found,2160,CENTRAL,SAPD-2023-0598520,29.421551,-98.504866,1682917200000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,5
05/01/23,12:01:12 AM,10100 Rainbow Crk,78245,Other Calls,Assist the Public,5360,WEST,SAPD-2023-0598522,29.429051,-98.69434,1682917272000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,5
05/01/23,12:02:23 AM,4200-4299 Culebra Rd,78228,Crimes Against Person Calls,Disturbance (Gun Involved),5250,WEST,SAPD-2023-0598528,29.448483,-98.589758,1682917343000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,5
05/01/23,12:02:58 AM,Ih 35 N Nb / Nb Ih 35 N Ofrp Oconnor Rd,78233,Traffic Calls,Traffic Related,3230,NORTH,SAPD-2023-0598532,29.542973,-98.373497,1682917378000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,5
05/01/23,12:02:54 AM,3200 Quakertown,78230,Property Crime Calls,Burglary Vehicle In Progress,7210,PRUE,SAPD-2023-0598533,29.535,-98.547542,1682917374000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,5
05/01/23,12:04:08 AM,1300 Burleson St,78202,Other Calls,Fire,4130,EAST,SAPD-2023-0598536,29.432715,-98.460712,1682917448000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,5
05/01/23,12:02:13 AM,5000 Wildflower Dr,78228,Other Calls,Disturbance,5260,WEST,SAPD-2023-0598526,29.476343,-98.585732,1682917333000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,5
05/01/23,12:02:48 AM,200 Fay Ave,78211,Other Calls,Disturbance Loud Music,6320,SOUTH,SAPD-2023-0598530,29.370084,-98.545079,1682917368000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,5
05/01/23,12:02:14 AM,3700-3798 IH 10 W SB,78201,Traffic Calls,Traffic Related,5240,WEST,SAPD-2023-0598525,29.461313,-98.516032,1682917334000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,5
05/01/23,12:02:48 AM,3400 Oakdale,78229,Crimes Against Person Calls,Fight,7110,PRUE,SAPD-2023-0598529,29.501633,-98.552908,1682917368000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,5
05/01/23,12:02:52 AM,3400 Oakdale,78229,Crimes Against Person Calls,Fight,7110,PRUE,SAPD-2023-0598531,29.501633,-98.552908,1682917372000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,5
05/01/23,12:04:16 AM,200 Tampico St,78207,Other Calls,Disturbance Loud Music,2160,CENTRAL,SAPD-2023-0598535,29.413152,-98.507564,1682917456000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,5
05/01/23,12:07:42 AM,7600 Callaghan Rd,78229,Other Calls,Narcotic Laws,7110,PRUE,SAPD-2023-0598544,29.509085,-98.5568,1682917662000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,5
05/01/23,12:04:12 AM,Us Hwy 281 N Nb / E Hildebrand Ave,78212,Other Calls,Welfare Check,2230,CENTRAL,SAPD-2023-0598539,29.465533,-98.473717,1682917452000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,5
05/01/23,12:04:00 AM,1100 IOWA ST,78203,Other Calls,Patrol By,4120,EAST,SAPD-2023-0598534,29.412004,-98.465375,1682917440000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,5
05/01/23,12:07:51 AM,7700 Skolout St,78227,Other Calls,Suspicious Person,5170,WEST,SAPD-2023-0598546,29.400588,-98.642472,1682917671000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,5
05/01/23,12:07:30 AM,8500 Huebner Rd,78240,Other Calls,Assist the Public,7310,PRUE,SAPD-2023-0598545,29.516822,-98.607219,1682917650000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,5
