Date,Time,Address,Zipcode,Category,ProblemType,PatrolDistrict,Substation,IncidentNumber,LAT,LON,ResponseDate,URL,Color,About,Year,Month
10/01/23, 1:41:31,7100 W Loop 1604 N,78254,Other Calls,Animal Related,7360,PRUE,SAPD-2023-1390080,29.50586,-98.700094,1696185691000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
10/01/23,12:02:16 AM,2800 Lasses,78223,Crimes Against Person Calls,Threats,6240,SOUTH,SAPD-2023-1387705,29.355353,-98.446957,1696136536000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,10
10/01/23,12:01:07 AM,100 E Southcross Blvd,78214,Other Calls,Property Found,6230,SOUTH,SAPD-2023-1387700,29.368729,-98.502394,1696136467000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
10/01/23,12:07:31 AM,1800 Peck Ave,78210,Property Crime Calls,Burglary Vehicle,4210,EAST,SAPD-2023-1387732,29.401536,-98.434361,1696136851000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,10
10/01/23,12:02:25 AM,500 Mccarty,78216,Property Crime Calls,Burglary Vehicle,3110,NORTH,SAPD-2023-1387709,29.528072,-98.502721,1696136545000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,10
10/01/23,12:01:37 AM,9800 W Loop 1604 N,78254,Crimes Against Person Calls,Assault In Progress,7360,PRUE,SAPD-2023-1387702,29.533984,-98.682186,1696136497000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,10
10/01/23,12:00:02 AM,3700 E Commerce St,78219,Other Calls,Disturbance,4160,EAST,SAPD-2023-1387693,29.426342,-98.423317,1696136402000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
10/01/23,12:00:01 AM,6900 Border Brook,78238,Other Calls,Disturbance Loud Music,5310,WEST,SAPD-2023-1387691,29.472241,-98.628728,1696136401000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
10/01/23,12:01:06 AM,6200 Ih 10 W,78201,Traffic Calls,DWI,5230,WEST,SAPD-2023-1387699,29.485525,-98.542148,1696136466000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,10
10/01/23,12:03:34 AM,12300 Us Hwy 281 N,78216,Property Crime Calls,Theft of Vehicle In Progress,3130,NORTH,SAPD-2023-1387721,29.5521,-98.48508,1696136614000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,10
10/01/23,12:02:07 AM,100 Losoya,78205,Other Calls,Disturbance,2110,CENTRAL,SAPD-2023-1387713,29.425853,-98.487746,1696136527000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
10/01/23,12:00:18 AM,600 ST JAMES ST,78202,Crimes Against Person Calls,Assault In Progress,4110,EAST,SAPD-2023-1387694,29.426519,-98.463255,1696136418000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,10
10/01/23,12:01:42 AM,11800 Braesview,78231,Crimes Against Person Calls,Assault In Progress,3110,NORTH,SAPD-2023-1387703,29.55098,-98.526736,1696136502000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,10
10/01/23,12:05:25 AM,3200 Vesper Branch,78073,Other Calls,SAPD Non-Emergency Call,NOT SAPD BEX - 27,SAPD OUTSIDE AREA,SAPD-2023-1387724,29.272624,-98.578684,1696136725000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
10/01/23,12:02:27 AM,100 E Congress Ave,78214,Other Calls,Miscellaneous,6230,SOUTH,SAPD-2023-1387708,29.36078,-98.491996,1696136547000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
10/01/23,12:02:40 AM,6200 Ih 10 W,78201,Other Calls,Disturbance,5230,WEST,SAPD-2023-1387711,29.485525,-98.542148,1696136560000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
10/01/23,12:00:30 AM,15800 Chase Hill Blvd,78256,Other Calls,SAPD Non-Emergency Call,7250,PRUE,SAPD-2023-1387696,29.595072,-98.627033,1696136430000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
10/01/23,12:02:15 AM,Bonham / 3rd St,78205,Crimes Against Person Calls,Fight,2110,CENTRAL,SAPD-2023-1387706,29.426052,-98.484538,1696136535000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,10
10/01/23,12:03:44 AM,500 Serenade Dr,78216,Property Crime Calls,Recovered Stolen Property,3120,NORTH,SAPD-2023-1387720,29.54067,-98.501889,1696136624000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,23,10
10/01/23,12:03:41 AM,6600 Utsa Blvd,78249,Traffic Calls,DWI,7250,PRUE,SAPD-2023-1387719,29.577061,-98.619883,1696136621000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,10
10/01/23,12:02:28 AM,4900 S Flores St,78214,Crimes Against Person Calls,Fight Gun Involved,6210,SOUTH,SAPD-2023-1387707,29.37724,-98.499606,1696136548000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,10
10/01/23,12:03:07 AM,5500 S New Braunfels Ave,78223,Crimes Against Person Calls,Disturbance (Gun Involved),6240,SOUTH,SAPD-2023-1387715,29.37153,-98.460926,1696136587000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,10
10/01/23,12:02:21 AM,S0 IH 10 W OFRP NW LOOP 410,78230,Traffic Calls,Traffic Related,7110,PRUE,SAPD-2023-1387704,29.508675,-98.551811,1696136541000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,10
10/01/23,12:02:44 AM,11800 Braesview,78231,Crimes Against Person Calls,Assault In Progress,3110,NORTH,SAPD-2023-1387710,29.548079,-98.525739,1696136564000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,10
10/01/23,12:03:38 AM,9200 POTRANCO RD,78251,Crimes Against Person Calls,Fight,5330,WEST,SAPD-2023-1387718,29.442784,-98.664539,1696136618000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,10
10/01/23,12:06:02 AM,6300 Nw Loop 410,78238,Other Calls,Disturbance,5310,WEST,SAPD-2023-1387725,29.468069,-98.62203,1696136762000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
10/01/23,12:08:01 AM,14400 Castlebury,78232,Other Calls,Disturbance Loud Music,3130,NORTH,SAPD-2023-1387737,29.577386,-98.473558,1696136881000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
10/01/23,12:03:32 AM,1100-1154 BANDERA RD,78228,Traffic Calls,Traffic Related,5220,WEST,SAPD-2023-1387714,29.461398,-98.560411,1696136612000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,10
10/01/23,12:07:54 AM,Se Loop 410 Sb / E Houston St,78220,Traffic Calls,Minor Accident,4240,EAST,SAPD-2023-1387736,29.42337,-98.389387,1696136874000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,23,10
10/01/23,12:09:12 AM,1400 Whitman Ave,78211,Crimes Against Person Calls,Suspicious Vehicle,6320,SOUTH,SAPD-2023-1387742,29.363973,-98.539796,1696136952000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,23,10
10/01/23,12:06:40 AM,300 W Ligustrum Dr,78228,Other Calls,Suspicious Person,5220,WEST,SAPD-2023-1387729,29.45943,-98.565166,1696136800000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
10/01/23,12:07:39 AM,3600 Nogalitos St,78211,Other Calls,Information,6120,SOUTH,SAPD-2023-1387734,29.379365,-98.530055,1696136859000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
10/01/23,12:07:38 AM,10300 Sahara,78216,Other Calls,Disturbance Loud Music,3350,NORTH,SAPD-2023-1387733,29.530362,-98.493589,1696136858000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
10/01/23,12:05:34 AM,500 Adkins Pride,78245,Other Calls,SAPD Emergency Call,5360,WEST,SAPD-2023-1387723,29.428865,-98.700394,1696136734000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
10/01/23,12:07:22 AM,1600 W Laurel St,78201,Other Calls,Disturbance Loud Music,2320,CENTRAL,SAPD-2023-1387731,29.443406,-98.519039,1696136842000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,23,10
